1,0.0184126416889909,-0.234517933478949,-0.265482066521051,-0.518412641688991
2,0.01722700590597,-0.233365800957538,-0.266634199042462,-0.51722700590597
3,0.0160467165098307,-0.232224215381596,-0.267775784618404,-0.516046716509831
4,0.0148718236297371,-0.231093199362019,-0.268906800637981,-0.514871823629737
5,0.0137023809645295,-0.229972780061324,-0.270027219938676,-0.51370238096453
6,0.0125384458429644,-0.228862989237562,-0.271137010762438,-0.512538445842964
7,0.0113800792862272,-0.227763863291006,-0.272236136708994,-0.511380079286227
8,0.0102273460726117,-0.22667544331351,-0.27332455668649,-0.510227346072612
9,0.00908031480424536,-0.225597775140377,-0.274402224859623,-0.509080314804245
10,0.00793905797572399,-0.224530909404616,-0.275469090595384,-0.507939057975724
11,0.00680365204450454,-0.223474901593408,-0.276525098406593,-0.506803652044505
12,0.00567417750288699,-0.22242981210659,-0.27757018789341,-0.505674177502887
13,0.00455071895139302,-0.221395706316984,-0.278604293683016,-0.504550718951393
14,0.00343336517333154,-0.220372654632313,-0.279627345367687,-0.503433365173331
15,0.00232220921031457,-0.21936073255848,-0.28063926744152,-0.502322209210315
16,0.00121734843846124,-0.218360020763932,-0.281639979236068,-0.501217348438461
17,0.000118884645000495,-0.217370605144804,-0.282629394855196,-0.500118884645001
18,-0.000973075895050484,-0.216392576890514,-0.283607423109486,-0.49902692410495
19,-0.00205842234248154,-0.215426032549447,-0.284573967450553,-0.497941577657519
20,-0.00313703921815532,-0.214471074094329,-0.285528925905671,-0.496862960781845
21,-0.00420880632836355,-0.213527808986852,-0.286472191013148,-0.495791193671636
22,-0.00527359869174767,-0.21259635024107,-0.28740364975893,-0.494726401308252
23,-0.00633128646829457,-0.211676816485056,-0.288323183514944,-0.493668713531705
24,-0.00738173489096406,-0.210769332020238,-0.289230667979762,-0.492618265109036
25,-0.00842480420055796,-0.209874026877813,-0.290125973122187,-0.491575195799442
26,-0.00946034958448582,-0.208991036871567,-0.291008963128433,-0.490539650415514
27,-0.0104882211201431,-0.208120503646377,-0.291879496353623,-0.489511778879857
28,-0.0115082637236671,-0.207262574721627,-0.292737425278373,-0.488491736276333
29,-0.0125203171049006,-0.206417403528701,-0.2935825964713,-0.4874796828951
30,-0.0135242157294468,-0.205585149441654,-0.294414850558346,-0.486475784270553
31,-0.0145197887887696,-0.204765977800118,-0.295234022199882,-0.48548021121123
32,-0.0155068601793452,-0.203960059923405,-0.296039940076595,-0.484493139820655
33,-0.0164852484919452,-0.203167573114752,-0.296832426885248,-0.483514751508055
34,-0.0174547670121889,-0.202388700654529,-0.297611299345471,-0.482545232987811
35,-0.0184152237335657,-0.201623631781242,-0.298376368218758,-0.481584776266434
36,-0.0193664213841909,-0.200872561659024,-0.299127438340976,-0.480633578615809
37,-0.0203081574686209,-0.200135691330312,-0.299864308669688,-0.479691842531379
38,-0.0212402243260971,-0.199413227652319,-0.300586772347681,-0.478759775673903
39,-0.0221624092066562,-0.198705383215865,-0.301294616784135,-0.477837590793344
40,-0.0230744943665694,-0.198012376245095,-0.301987623754906,-0.476925505633431
41,-0.0239762571846261,-0.19733443047657,-0.30266556952343,-0.476023742815374
42,-0.0248674703007928,-0.196671775016192,-0.303328224983808,-0.475132529699207
43,-0.0257479017788021,-0.196024644172397,-0.303975355827603,-0.474252098221198
44,-0.0266173152942236,-0.195393277264072,-0.304606722735929,-0.473382684705776
45,-0.027475470349559,-0.194777918401644,-0.305222081598356,-0.472524529650441
46,-0.0283221225178772,-0.194178816239821,-0.305821183760179,-0.471677877482123
47,-0.0291570237164455,-0.193596223700516,-0.306403776299484,-0.470842976283555
48,-0.0299799225117578,-0.193030397664571,-0.306969602335429,-0.470020077488242
49,-0.0307905644572535,-0.192481598630958,-0.307518401369042,-0.469209435542746
50,-0.0315886924649017,-0.191950090342302,-0.308049909657698,-0.468411307535098
51,-0.0323740472116881,-0.191436139375665,-0.308563860624335,-0.467625952788312
52,-0.0331463675818475,-0.190940014697755,-0.309059985302245,-0.466853632418153
53,-0.0339053911454849,-0.19046198718392,-0.30953801281608,-0.466094608854515
54,-0.034650854673988,-0.1900023291005,-0.3099976708995,-0.465349145326012
55,-0.0353824946923492,-0.189561313550438,-0.310438686449562,-0.464617505307651
56,-0.036100048068218,-0.189139213882313,-0.310860786117687,-0.463899951931782
57,-0.0368032526371544,-0.188736303063328,-0.311263696936672,-0.463196747362846
58,-0.0374918478631869,-0.188352853017134,-0.311647146982866,-0.462508152136813
59,-0.0381655755333754,-0.187989133927808,-0.312010866072192,-0.461834424466625
60,-0.0388241804846492,-0.187645413511691,-0.312354586488309,-0.461175819515351
61,-0.0394674113607403,-0.187321956259273,-0.312678043740727,-0.46053258863926
62,-0.0400950213965663,-0.18701902264977,-0.31298097735023,-0.459904978603434
63,-0.040706769226931,-0.186736868341513,-0.313263131658487,-0.459293230773069
64,-0.041302419715932,-0.186475743341769,-0.313524256658231,-0.458697580284068
65,-0.0418817448029789,-0.186235891160076,-0.313764108839924,-0.458118255197021
66,-0.0424445243608593,-0.18601754794966,-0.31398245205034,-0.457555475639141
67,-0.0429905470608382,-0.18582094164194,-0.31417905835806,-0.457009452939162
68,-0.0435196112393617,-0.18564629107956,-0.31435370892044,-0.456480388760638
69,-0.0440315257605609,-0.185493805153725,-0.314506194846275,-0.455968474239439
70,-0.0445261108684306,-0.185363681951997,-0.314636318048003,-0.455473889131569
71,-0.0450031990222925,-0.185256107922905,-0.314743892077095,-0.454996800977708
72,-0.0454626357089726,-0.185171257063965,-0.314828742936035,-0.454537364291027
73,-0.0459042802250072,-0.185109290139771,-0.314890709860229,-0.454095719774993
74,-0.0463280064221809,-0.185070353936874,-0.314929646063126,-0.453671993577819
75,-0.0467337034097699,-0.185054580562046,-0.314945419437954,-0.45326629659023
76,-0.0471212762070455,-0.185062086790396,-0.314937913209604,-0.452878723792955
77,-0.0474906463398633,-0.185092973469496,-0.314907026530504,-0.452509353660137
78,-0.0478417523755432,-0.18514732498532,-0.314852675014681,-0.452158247624457
79,-0.0481745503907235,-0.18522520879529,-0.31477479120471,-0.451825449609277
80,-0.0484890143674323,-0.185326675033218,-0.314673324966782,-0.451510985632568
81,-0.0487851365132822,-0.185451756190192,-0.314548243809808,-0.451214863486718
82,-0.0490629275024194,-0.185600466874816,-0.314399533125184,-0.450937072497581
83,-0.0493224166346519,-0.185772803655343,-0.314227196344657,-0.450677583365348
84,-0.0495636519110213,-0.185968744985451,-0.314031255014549,-0.450436348088979
85,-0.0497867000249654,-0.186188251214509,-0.313811748785491,-0.450213299975035
86,-0.0499916462691068,-0.186431264682297,-0.313568735317703,-0.450008353730893
87,-0.0501785943586031,-0.186697709897234,-0.313302290102766,-0.449821405641397
88,-0.0503476661728672,-0.186987493796311,-0.313012506203689,-0.449652333827133
89,-0.0504990014183203,-0.187300506084064,-0.312699493915936,-0.44950099858168
90,-0.0506327572156314,-0.187636619647123,-0.312363380352877,-0.449367242784369
91,-0.0507491076156337,-0.18799569104015,-0.312004308959851,-0.449250892384366
92,-0.050848243048773,-0.188377561038306,-0.311622438961694,-0.449151756951227
93,-0.0509303697135112,-0.188782055250826,-0.311217944749174,-0.449069630286489
94,-0.0509957089095944,-0.189208984789776,-0.310791015210224,-0.449004291090406
95,-0.0510444963224757,-0.189658146987713,-0.310341853012287,-0.448955503677524
96,-0.0510769812654638,-0.190129326157673,-0.309870673842327,-0.448923018734536
97,-0.0510934258863457,-0.190622294388722,-0.309377705611278,-0.448906574113654
98,-0.0510941043453118,-0.191136812370251,-0.308863187629749,-0.448905895654688
99,-0.0510793019709918,-0.191672630238206,-0.308327369761794,-0.448920698029008
100,-0.0510493144012951,-0.192229488436539,-0.307770511563461,-0.448950685598705
101,-0.0510044467155686,-0.192807118587381,-0.307192881412619,-0.448995553284431
102,-0.0509450125643054,-0.193405244363694,-0.306594755636306,-0.449054987435695
103,-0.0508713333023132,-0.19402358235848,-0.30597641764152,-0.449128666697687
104,-0.0507837371308673,-0.194661842945038,-0.305338157054962,-0.449216262869133
105,-0.0506825582539387,-0.195319731123155,-0.304680268876845,-0.449317441746061
106,-0.0505681360531301,-0.195996947346604,-0.304003052653396,-0.44943186394687
107,-0.0504408142854698,-0.196693188327795,-0.303306811672205,-0.44955918571453
108,-0.0503009403077141,-0.197408147815919,-0.302591852184081,-0.449699059692286
109,-0.0501488643303097,-0.198141517345435,-0.301858482654565,-0.44985113566969
110,-0.0499849387036714,-0.198892986952234,-0.301107013047766,-0.450015061296329
111,-0.0498095172389531,-0.1996622458553,-0.3003377541447,-0.450190482761047
112,-0.0496229545650109,-0.200448983102166,-0.299551016897834,-0.450377045434989
113,-0.049425605522834,-0.201252888176884,-0.298747111823116,-0.450574394477166
114,-0.0492178245982867,-0.202073651569651,-0.297926348430349,-0.450782175401713
115,-0.0489999653936327,-0.202910965307628,-0.297089034692372,-0.451000034606367
116,-0.0487723801379585,-0.203764523446826,-0.296235476553174,-0.451227619862042
117,-0.0485354192362907,-0.204634022525244,-0.295365977474756,-0.451464580763709
